tourney_id,tourney_name,surface,tourney_date,winner_id,winner_name,winner_rank,winner_rank_points,loser_id,loser_name,loser_rank,loser_rank_points,score,round
2014-410 ,Monte Carlo Masters             ,Clay   ,13-04-2014,103819,Roger Federer          ,4,5355,103285,Radek Stepanek         ,41,1040,6-1 6-2          ,R32
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104882,Blaz Kavcic            ,99,559,103285,Radek Stepanek         ,44,995,6-7(3) 4-6 6-1 2-,R12
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,104745,Rafael Nadal           ,1,14085,103285,Radek Stepanek         ,50,925,2-6 6-4 7-5      ,R64
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,105208,Ernests Gulbis         ,17,2050,103285,Radek Stepanek         ,43,1040,6-3 6-2 7-5      ,R32
2014-540 ,Wimbledon             ,Grasss   ,23-06-2014,104925,Novak Djokovic         ,2,12330,103285,Radek Stepanek         ,38,1085,6-4 6-3 6-7(5) 7-,R64
2014-560 ,US Open             ,Hard   ,25-08-2014,104897,Matthias Bachinger     ,235,208,103285,Radek Stepanek         ,39,1060,6-3 6-2 6-2      ,R12
2015-540 ,Wimbledon             ,Grasss   ,29-06-2015,105379,Aljaz Bedene           ,75,688,103285,Radek Stepanek         ,203,242,7-5 1-6 4-6 6-3 6,R12
2015-560 ,US Open             ,Hard   ,31-08-2015,104947,Marsel Ilhan           ,84,618,103285,Radek Stepanek         ,285,167,6-0 2-6 6-4 3-2 (,R12
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104607,Tomas Berdych          ,4,5230,103285,Radek Stepanek         ,129,422,6-3 6-7(7) 6-3 6-,R64
2010-580 ,Australian Open             ,Hard   ,18-01-2010,105385,Donald Young           ,195,244,103294,Christophe Rochus      ,85,575,1-6 7-5 6-2 6-4  ,R12
2010-404 ,Indian Wells Masters              ,Hard   ,11-03-2010,104332,Philipp Petzschner     ,54,792,103294,Christophe Rochus      ,136,388,6-2 7-5          ,R12
2010-403 ,Miami Masters             ,Hard   ,24-03-2010,104230,Daniel Koellerer       ,97,525,103294,Christophe Rochus      ,136,388,4-6 6-3 6-2      ,R12
2010-580 ,Australian Open             ,Hard   ,18-01-2010,104745,Rafael Nadal           ,2,9310,103333,Ivo Karlovic           ,39,1015,6-4 4-6 6-4 6-4  ,R16
2010-404 ,Indian Wells Masters              ,Hard   ,11-03-2010,104597,Nicolas Almagro        ,40,960,103333,Ivo Karlovic           ,29,1385,7-5 7-6(5)       ,R64
2010-403 ,Miami Masters             ,Hard   ,24-03-2010,103970,David Ferrer           ,17,2045,103333,Ivo Karlovic           ,29,1350,7-6(5) 6-3       ,R32
2011-560 ,US Open             ,Hard   ,29-08-2011,105238,Alexandr Dolgopolov    ,23,1530,103333,Ivo Karlovic           ,94,577,6-7(4) 6-2 6-4 6-,R32
2011-580 ,Australian Open             ,Hard   ,17-01-2011,104471,Ivan Dodig             ,81,606,103333,Ivo Karlovic           ,73,670,6-4 3-6 6-7(5) 6-,R12
2011-422 ,Cincinnati Masters             ,Hard   ,14-08-2011,104597,Nicolas Almagro        ,11,2300,103333,Ivo Karlovic           ,104,532,6-3 5-7 7-6(2)   ,R32
2011-540 ,Wimbledon             ,Grasss   ,20-06-2011,103997,Lukasz Kubot           ,93,563,103333,Ivo Karlovic           ,144,397,7-6(2) 6-3 6-3   ,R64
2011-416 ,Rome Masters Masters             ,Clay   ,08-05-2011,105227,Marin Cilic            ,23,1425,103333,Ivo Karlovic           ,138,422,6-4 1-0 RET      ,R64
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,104252,Florian Mayer          ,39,1063,103333,Ivo Karlovic           ,153,375,6-4 7-6(6)       ,R12
2011-404 ,Indian Wells Masters              ,Hard   ,10-03-2011,104745,Rafael Nadal           ,1,12390,103333,Ivo Karlovic           ,239,205,5-7 6-1 7-6(7)   ,QF
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,105223,Juan Martin Del Pot    ,26,1355,103333,Ivo Karlovic           ,148,387,6-7(7) 6-3 7-5 6-,R12
2011-421 ,Canada Masters              ,Hard   ,08-08-2011,104607,Tomas Berdych          ,9,2420,103333,Ivo Karlovic           ,125,442,6-3 7-6(2)       ,R16
2012-540 ,Wimbledon             ,Grasss   ,25-06-2012,104918,Andy Murray            ,4,6980,103333,Ivo Karlovic           ,59,786,7-5 6-7(5) 6-2 7-,R64
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,105223,Juan Martin Del Pot    ,11,2660,103333,Ivo Karlovic           ,54,847,7-5 6-4          ,R64
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,104724,Eduardo Schwank        ,192,270,103333,Ivo Karlovic           ,59,776,6-4 6-0 6-3      ,R12
2012-580 ,Australian Open             ,Hard   ,16-01-2012,103819,Roger Federer          ,3,8010,103333,Ivo Karlovic           ,57,842,7-6(6) 7-5 6-3   ,R32
2012-560 ,US Open             ,Hard   ,27-08-2012,104499,Jimmy Wang             ,182,276,103333,Ivo Karlovic           ,75,651,7-6(4) 6-7(8) 6-1,R12
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,103997,Lukasz Kubot           ,52,871,103333,Ivo Karlovic           ,42,1017,6-4 6-2          ,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,104527,Stanislas Wawrinka     ,10,2610,103333,Ivo Karlovic           ,79,637,7-5 7-6(8) 6-4   ,R64
2013-580 ,Australian Open             ,Hard   ,14-01-2013,105065,Tim Smyczek            ,125,448,103333,Ivo Karlovic           ,103,536,6-4 7-6(5) 7-5   ,R12
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,105023,Sam Querrey            ,23,1695,103333,Ivo Karlovic           ,143,381,6-3 6-4          ,R64
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,103819,Roger Federer          ,5,5045,103333,Ivo Karlovic           ,53,881,6-4 7-6(4)       ,R64
2014-421 ,Canada Masters              ,Hard   ,04-08-2014,104755,Richard Gasquet        ,13,2460,103333,Ivo Karlovic           ,31,1205,5-7 7-6(5) 6-3   ,R32
2014-416 ,Rome Masters Masters             ,Clay   ,11-05-2014,105777,Grigor Dimitrov        ,14,2200,103333,Ivo Karlovic           ,52,902,7-6(3) 6-4       ,R32
2014-422 ,Cincinnati Masters             ,Hard   ,10-08-2014,103794,Benjamin Becker        ,57,813,103333,Ivo Karlovic           ,28,1230,7-6(5) 6-4       ,R64
2014-410 ,Monte Carlo Masters             ,Clay   ,13-04-2014,103285,Radek Stepanek         ,41,1040,103333,Ivo Karlovic           ,53,892,6-1 6-2          ,R64
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104471,Ivan Dodig             ,34,1190,103333,Ivo Karlovic           ,75,667,7-6(8) 6-3 7-6(4),R12
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,104527,Stanislas Wawrinka     ,3,5650,103333,Ivo Karlovic           ,51,897,6-3 7-5          ,R64
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104731,Kevin Anderson         ,20,1710,103333,Ivo Karlovic           ,37,1097,6-3 RET          ,R32
2014-540 ,Wimbledon             ,Grasss   ,23-06-2014,104433,Frank Dancevic         ,107,544,103333,Ivo Karlovic           ,32,1181,6-4 7-6(5) 7-6(4),R12
2014-560 ,US Open             ,Hard   ,25-08-2014,104719,Marcel Granollers      ,42,1010,103333,Ivo Karlovic           ,30,1220,7-6(6) 6-7(3) 7-6,R64
2014-352 ,Paris Masters             ,Hard   ,27-10-2014,106298,Lucas Pouille          ,176,290,103333,Ivo Karlovic           ,27,1355,6-1 6-4          ,R64
2015-422 ,Cincinnati Masters             ,Hard   ,16-08-2015,104527,Stanislas Wawrinka     ,5,5575,103333,Ivo Karlovic           ,21,1575,6-7(2) 7-6(5) 7-6,R16
2015-540 ,Wimbledon             ,Grasss   ,29-06-2015,104918,Andy Murray            ,3,7450,103333,Ivo Karlovic           ,25,1385,7-6(7) 6-4 5-7 6-,R16
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,104871,Jeremy Chardy          ,49,925,103333,Ivo Karlovic           ,23,1495,4-6 7-6(1) 6-4   ,R16
2015-404 ,Indian Wells Masters              ,Hard   ,12-03-2015,105449,Steve Johnson          ,44,971,103333,Ivo Karlovic           ,24,1500,6-3 7-6(5)       ,R64
2015-403 ,Miami Masters               ,Hard   ,25-03-2015,104268,Alejandro Falla        ,133,425,103333,Ivo Karlovic           ,22,1485,6-4 6-2          ,R64
2015-560 ,US Open             ,Hard   ,31-08-2015,106210,Jiri Vesely            ,48,962,103333,Ivo Karlovic           ,21,1620,7-6(3) 3-6 3-6 6-,R64
2015-580 ,Australian Open             ,Hard   ,19-01-2015,106401,Nick Kyrgios           ,53,830,103333,Ivo Karlovic           ,27,1365,7-6(4) 6-4 5-7 6-,R64
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104571,Marcos Baghdatis       ,59,832,103333,Ivo Karlovic           ,25,1330,7-6(5) 6-4 6-4   ,R12
2010-540 ,Wimbledon             ,Grasss   ,21-06-2010,104308,Michal Przysiezny      ,94,570,103344,Ivan Ljubicic          ,15,2190,7-5 7-6(5) 6-3   ,R12
2010-560 ,US Open             ,Hard   ,30-08-2010,105992,Ryan Harrison          ,220,214,103344,Ivan Ljubicic          ,17,2120,6-3 6-7(4) 6-3 6-,R12
2010-580 ,Australian Open             ,Hard   ,18-01-2010,103333,Ivo Karlovic           ,39,1015,103344,Ivan Ljubicic          ,24,1405,6-3 3-6 6-3 7-6(7,R32
2010-352 ,Paris Masters             ,Hard   ,07-11-2010,104527,Stanislas Wawrinka     ,22,1675,103344,Ivan Ljubicic          ,17,2000,6-4 6-4          ,R32
2010-422 ,Cincinnati Masters             ,Hard   ,15-08-2010,103900,David Nalbandian       ,37,1145,103344,Ivan Ljubicic          ,17,2180,7-5 6-0          ,R64
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,105064,Thomaz Bellucci        ,29,1482,103344,Ivan Ljubicic          ,16,2140,7-6(4) 6-2 6-4   ,R32
2010-403 ,Miami Masters             ,Hard   ,24-03-2010,103794,Benjamin Becker        ,39,981,103344,Ivan Ljubicic          ,13,2340,4-6 0-1 RET      ,R64
2010-410 ,Monte Carlo Masters             ,Clay   ,11-04-2010,103970,David Ferrer           ,17,2045,103344,Ivan Ljubicic          ,14,2340,6-0 7-6(4)       ,R16
2011-560 ,US Open             ,Hard   ,29-08-2011,103900,David Nalbandian       ,76,670,103344,Ivan Ljubicic          ,31,1280,6-4 1-6 6-3 6-2  ,R64
2011-580 ,Australian Open             ,Hard   ,17-01-2011,104597,Nicolas Almagro        ,14,2160,103344,Ivan Ljubicic          ,16,1965,6-4 7-6(8) 6-3   ,R32
2011-540 ,Wimbledon             ,Grasss   ,20-06-2011,104918,Andy Murray            ,4,6855,103344,Ivan Ljubicic          ,33,1210,6-4 4-6 6-1 7-6(4,R32
2011-410 ,Monte Carlo Masters             ,Clay   ,10-04-2011,104745,Rafael Nadal           ,1,12870,103344,Ivan Ljubicic          ,40,1065,6-1 6-3          ,QF
2011-416 ,Rome Masters Masters             ,Clay   ,08-05-2011,103888,Mardy Fish             ,11,2366,103344,Ivan Ljubicic          ,39,1075,7-6(2) 5-7 6-2   ,R32
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,103893,Paolo Lorenzi          ,154,375,103344,Ivan Ljubicic          ,38,1065,7-6(7) 6-1       ,R12
2011-404 ,Indian Wells Masters              ,Hard   ,10-03-2011,105223,Juan Martin Del Pot    ,90,565,103344,Ivan Ljubicic          ,16,2055,5-7 6-4 6-2      ,R64
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,104745,Rafael Nadal           ,1,12070,103344,Ivan Ljubicic          ,37,1120,7-5 6-3 6-3      ,R16
2012-410 ,Monte Carlo Masters             ,Clay   ,15-04-2012,104471,Ivan Dodig             ,57,790,103344,Ivan Ljubicic          ,53,840,6-0 6-3          ,R64
2012-580 ,Australian Open             ,Hard   ,16-01-2012,105041,Lukas Lacko            ,119,491,103344,Ivan Ljubicic          ,30,1270,3-6 4-6 6-3 6-4 6,R12
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,103812,Victor Hanescu         ,37,1160,103393,Yuri Schukin           ,175,270,6-3 6-4 6-2      ,R64
2010-560 ,US Open             ,Hard   ,30-08-2010,104655,Pablo Cuevas           ,88,615,103395,Julio Silva            ,228,210,7-6(0) 6-1 6-2   ,R12
2011-580 ,Australian Open             ,Hard   ,17-01-2011,104417,Robin Soderling        ,4,5785,103401,Jan Hernych            ,241,196,6-3 6-1 6-4      ,R32
2014-540 ,Wimbledon             ,Grasss   ,23-06-2014,105138,Roberto Bautista Ag    ,23,1580,103401,Jan Hernych            ,285,165,7-5 4-6 6-2 6-2  ,R64
2015-580 ,Australian Open             ,Hard   ,19-01-2015,105053,Santiago Giraldo       ,32,1175,103401,Jan Hernych            ,201,244,6-3 6-2 6-2      ,R12
2010-540 ,Wimbledon             ,Grasss   ,21-06-2010,103758,Taylor Dent            ,97,551,103428,Juan Ignacio Chela     ,51,872,6-3 6-7(2) 7-6(3),R12
2010-560 ,US Open             ,Hard   ,30-08-2010,104527,Stanislas Wawrinka     ,27,1510,103428,Juan Ignacio Chela     ,51,914,7-5 6-3 6-4      ,R64
2010-580 ,Australian Open             ,Hard   ,18-01-2010,103812,Victor Hanescu         ,47,905,103428,Juan Ignacio Chela     ,76,611,6-4 6-3 7-6(2)   ,R12
2010-352 ,Paris Masters             ,Hard   ,07-11-2010,105208,Ernests Gulbis         ,26,1415,103428,Juan Ignacio Chela     ,40,1080,7-5 2-2 RET      ,R64
2010-421 ,Canada Masters              ,Hard   ,09-08-2010,103819,Roger Federer          ,3,6795,103428,Juan Ignacio Chela     ,50,914,7-6(7) 6-3       ,R32
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,104918,Andy Murray            ,4,5565,103428,Juan Ignacio Chela     ,54,837,6-2 6-7(5) 6-3 6-,R64
2010-404 ,Indian Wells Masters              ,Hard   ,11-03-2010,103812,Victor Hanescu         ,43,905,103428,Juan Ignacio Chela     ,83,594,6-3 7-6(4)       ,R12
2010-403 ,Miami Masters             ,Hard   ,24-03-2010,104571,Marcos Baghdatis       ,30,1325,103428,Juan Ignacio Chela     ,84,594,6-2 6-4          ,R64
2010-416 ,Rome Masters Masters             ,Clay   ,25-04-2010,104198,Guillermo Garcia Lo    ,42,989,103428,Juan Ignacio Chela     ,55,814,6-2 6-2          ,R64
2011-560 ,US Open             ,Hard   ,29-08-2011,105385,Donald Young           ,84,620,103428,Juan Ignacio Chela     ,24,1440,7-5 6-4 6-3      ,R32
2011-580 ,Australian Open             ,Hard   ,17-01-2011,103566,Michael Llodra         ,24,1575,103428,Juan Ignacio Chela     ,39,1070,6-3 3-6 6-2 6-4  ,R12
2011-422 ,Cincinnati Masters             ,Hard   ,14-08-2011,105992,Ryan Harrison          ,78,667,103428,Juan Ignacio Chela     ,23,1475,6-3 6-3          ,R64
2011-540 ,Wimbledon             ,Grasss   ,20-06-2011,104166,Alex Bogomolov Jr      ,72,661,103428,Juan Ignacio Chela     ,20,1475,6-0 6-3 6-4      ,R64
2011-410 ,Monte Carlo Masters             ,Clay   ,10-04-2011,103694,Olivier Rochus         ,78,637,103428,Juan Ignacio Chela     ,42,1060,6-4 5-7 7-5      ,R64
2011-416 ,Rome Masters Masters             ,Clay   ,08-05-2011,104252,Florian Mayer          ,28,1300,103428,Juan Ignacio Chela     ,42,1035,7-5 6-4          ,R16
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,103852,Feliciano Lopez        ,41,1050,103428,Juan Ignacio Chela     ,28,1305,7-6(3) 3-6 6-4   ,R64
2011-404 ,Indian Wells Masters              ,Hard   ,10-03-2011,103819,Roger Federer          ,2,7965,103428,Juan Ignacio Chela     ,32,1270,6-0 6-2          ,R32
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,104918,Andy Murray            ,4,6085,103428,Juan Ignacio Chela     ,34,1160,7-6(2) 7-5 6-2   ,QF
2011-421 ,Canada Masters              ,Hard   ,08-08-2011,105577,Vasek Pospisil         ,155,344,103428,Juan Ignacio Chela     ,22,1510,4-6 6-3 6-4      ,R64
2012-410 ,Monte Carlo Masters             ,Clay   ,15-04-2012,105238,Alexandr Dolgopolov    ,21,1495,103428,Juan Ignacio Chela     ,33,1165,6-2 6-2          ,R64
2012-416 ,Rome Masters Masters             ,Clay   ,13-05-2012,103285,Radek Stepanek         ,25,1340,103428,Juan Ignacio Chela     ,37,1085,2-6 6-0 6-3      ,R64
2012-540 ,Wimbledon             ,Grasss   ,25-06-2012,105373,Martin Klizan          ,62,728,103428,Juan Ignacio Chela     ,83,620,7-5 3-6 7-6(6) 1-,R12
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,105777,Grigor Dimitrov        ,101,564,103428,Juan Ignacio Chela     ,32,1175,6-2 4-6 6-4      ,R64
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,104571,Marcos Baghdatis       ,42,990,103428,Juan Ignacio Chela     ,44,970,6-3 6-3 6-1      ,R12
2012-580 ,Australian Open             ,Hard   ,16-01-2012,103970,David Ferrer           ,5,4925,103428,Juan Ignacio Chela     ,29,1270,7-5 6-2 6-1      ,R32
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104797,Denis Istomin          ,51,917,103428,Juan Ignacio Chela     ,32,1210,7-6(5) 6-7(7) 7-5,R64
2010-540 ,Wimbledon             ,Grasss   ,21-06-2010,103096,Arnaud Clement         ,86,620,103429,Peter Luczak           ,83,626,6-7(4) 6-3 6-3 6-,R64
2010-560 ,US Open             ,Hard   ,30-08-2010,104660,Sergiy Stakhovsky      ,36,1183,103429,Peter Luczak           ,118,449,6-7(8) 7-5 6-4 6-,R12
2010-580 ,Australian Open             ,Hard   ,18-01-2010,104745,Rafael Nadal           ,2,9310,103429,Peter Luczak           ,70,635,7-6(0) 6-1 6-4   ,R12
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,103819,Roger Federer          ,1,10030,103429,Peter Luczak           ,71,691,6-4 6-1 6-2      ,R12
2010-404 ,Indian Wells Masters              ,Hard   ,11-03-2010,103096,Arnaud Clement         ,76,612,103429,Peter Luczak           ,74,625,4-6 6-3 6-2      ,R12
2010-403 ,Miami Masters             ,Hard   ,24-03-2010,104417,Robin Soderling        ,7,4245,103429,Peter Luczak           ,75,627,7-6(5) 6-0       ,R64
2010-410 ,Monte Carlo Masters             ,Clay   ,11-04-2010,103970,David Ferrer           ,17,2045,103429,Peter Luczak           ,76,644,6-2 6-4          ,R64
2010-416 ,Rome Masters Masters             ,Clay   ,25-04-2010,103835,Filippo Volandri       ,152,332,103429,Peter Luczak           ,72,671,6-4 6-3          ,R64
2011-580 ,Australian Open             ,Hard   ,17-01-2011,103344,Ivan Ljubicic          ,16,1965,103429,Peter Luczak           ,148,361,6-3 6-3 7-6(2)   ,R12
2011-560 ,US Open             ,Hard   ,29-08-2011,104252,Florian Mayer          ,27,1405,103444,Jean Rene Lisnard      ,542,50,6-2 7-5 6-2      ,R64
2011-410 ,Monte Carlo Masters             ,Clay   ,10-04-2011,104678,Viktor Troicki         ,16,1790,103444,Jean Rene Lisnard      ,694,23,7-6(4) 6-1       ,R64
2012-410 ,Monte Carlo Masters             ,Clay   ,15-04-2012,104678,Viktor Troicki         ,30,1185,103444,Jean Rene Lisnard      ,393,99,6-3 6-1          ,R64
2010-560 ,US Open             ,Hard   ,30-08-2010,103672,Ricardo Mello          ,81,652,103451,Bjorn Phau             ,97,541,6-4 7-5 4-6 7-6(4,R12
2010-404 ,Indian Wells Masters              ,Hard   ,11-03-2010,104731,Kevin Anderson         ,127,423,103451,Bjorn Phau             ,112,481,6-3 6-3          ,R12
2011-580 ,Australian Open             ,Hard   ,17-01-2011,105683,Milos Raonic           ,152,351,103451,Bjorn Phau             ,85,581,7-6(3) 6-3 7-6(8),R12
2011-404 ,Indian Wells Masters              ,Hard   ,10-03-2011,103582,Michael Berrer         ,78,620,103451,Bjorn Phau             ,106,516,6-4 4-6 6-4      ,R12
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,104792,Gael Monfils           ,9,2465,103451,Bjorn Phau             ,145,410,4-6 6-3 7-5 6-0  ,R12
2012-540 ,Wimbledon             ,Grasss   ,25-06-2012,104053,Andy Roddick           ,25,1395,103451,Bjorn Phau             ,88,595,6-3 7-6(1) 6-3   ,R64
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,104269,Fernando Verdasco      ,20,1530,103451,Bjorn Phau             ,103,555,6-3 6-0          ,R64
